"Name","VisualLevel","Deprecated","TID","InfoTID","HousingSpace","BarrackLevel","LaboratoryLevel","Speed","Hitpoints","TrainingTime","UpgradeTimeH","UpgradeTimeM","UpgradeResource","UpgradeCost","DonateCost","DonateXP","DonateCount","AttackRange","AttackSpeed","CoolDownOverride","DPS","PreferedTargetDamageMod","DamageRadius","AreaDamageIgnoresWalls","SelfAsAoeCenter","IconSWF","IconExportName","BigPicture","BigPictureSWF","Projectile","AltProjectile","PreferedTargetBuilding","PreferedTargetBuildingClass","PreferredTargetNoTargeting","DeployEffect","DeployEffect2","AttackEffect","AttackEffect2","HitEffect","HitEffect2","IsFlying","AirTargets","GroundTargets","AttackCount","DieEffect","DieEffect2","Animation","ProductionBuilding","IsJumper","MovementOffsetAmount","MovementOffsetSpeed","TombStone","DieDamage","DieDamageRadius","DieDamageEffect","DieDamageDelay","DisableProduction","SecondaryTroop","IsSecondaryTroop","SecondaryTroopCnt","SecondarySpawnDist","RandomizeSecSpawnDist","PickNewTargetAfterPushback","PushbackSpeed","PushbackAfterHit","SummonTroop","SummonTroopCount","SummonCooldown","SummonEffect","SummonLimit","SpawnIdle","SpawnOnAttack","StrengthWeight","AuraSpell","AuraSpellLevel","SpawnWhenDamaged","JumpHeightPercent","NoClipping","Squad","WallMovementCost","BurstCount","BurstDelay","AttackMultipleBuildings","IncreasingDamage","DPSLv2","DPSLv3","Lv2SwitchTime","Lv3SwitchTime","AttackEffectLv2","AttackEffectLv3","AttackEffectLv4","TransitionEffectLv2","TransitionEffectLv3","TransitionEffectLv4","TargetedEffectOffset","SecondarySpawnOffset","CustomDefenderIcon","SpecialMovementMod","InvisibilityRadius","HealthReductionPerSecond","AutoMergeDistance","AutoMergeGroupSize","IsUnderground","ProjectileBounces","FriendlyGroupWeight","EnemyGroupWeight","NewTargetAttackDelay","TriggersTraps","ChainShootingDistance","ChainAttackDistance","ChainAttackMaxTargets","ChainAttackDelay","ChainAttackDamageReductionPercent","ChainAttackEffect","PreAttackEffect","MoveStartsEffect","UndergroundEffect","UnderwaterEffect","MovingEffect","BecomesTargetableEffect","BoostedIfAlone","BoostRadius","BoostDmgPerfect","BoostAttackSpeed","HideEffect","VillageType","UnitsInCamp","SpecialAbilityLevel","SpecialAbilityName","SpecialAbilityInfo","SpecialAbilityType","SpecialAbilityAttribute","SpecialAbilityAttribute2","SpecialAbilityAttribute3","SpecialAbilitySpell","SpecialAbilityEffect","SpecialAbilityIcon","SpecialAbilityHideClipName","DisableDonate","ScaleByTH","EnabledByCalendar","EnabledBySuperLicence","LoseHpPerTick","LoseHpInterval","LoseHpEffect","UpgradeLevelByTH","EvolveToCharacter","EvolveEffect","EvolveOnDamageDealt","EvolveTime","CanAttackWhileMoving","PreferredMovementTarget","RetargetAfterHit","Damage2","Damage2Radius","Damage2Delay","Damage2Min","Damage2FalloffStart","Damage2FalloffEnd","DamageMultiplierTarget","DamageMultiplierPercent","FrostOnHitTime","FrostOnHitPercent","DoesNotOpenCC","DefensiveTroop","DamageReductionToStorages","BunkerTroops","BunkerTroopCount1","BunkerTroopCount2","BunkerDegenerationTime","BunkerSpawnDist","HeroDamageMultiplier","PenetratingProjectile","PenetratingRadius","PenetratingExtraRange","ImmuneToHealing","PreferHeroes","HealerWeight","DefaultSkin","DefenseBonus","SmoothJump","SpecialAbilities","SpecialAbilitiesLevel","ReflectsDamage","AvoidNoiseInAttackPositionSelection","CarryOverToNextStage","FightWithGroups","TargetGroupsRadius","TargetGroupsRange","TargetGroupsMinWeight","PreviewScenario","AltPreviewScenario","ProjectileConsumesBunkerTroops"
,8,,,,,,4,,1464,,36,,,1000000,,,,,,,68,,,,,,,,,"babydragon_projectile_lvl2",,,,,,,,,,,,,,,,,"Baby Dragon 3 BB",,,,,,,,,,,,,,,,,,,,,,,,,,1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,70,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
,9,,,,,,5,,1611,,48,,,1200000,,,,,,,75,,,,,,,,,"babydragon_projectile_lvl2",,,,,,,,,,,,,,,,,"Baby Dragon 3 BB",,,,,,,,,,,,,,,,,,,,,,,,,,1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,70,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
,10,,,,,,5,,1611,,48,,,1400000,,,,,,,75,,,,,,,,,"babydragon_projectile_lvl2",,,,,,,,,,,,,,,,,"Baby Dragon 3 BB",,,,,,,,,,,,,,,,,,,,,,,,,,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,80,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
,11,,,,,,6,,1772,,60,,,1600000,,,,,,,83,,,,,,,,,"babydragon_projectile_lvl2",,,,,,,,,,,,,,,,,"Baby Dragon 3 BB",,,,,,,,,,,,,,,,,,,,,,,,,,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,80,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
,12,,,,,,6,,1772,,84,,,2400000,,,,,,,83,,,,,,,,,"babydragon_projectile_lvl2",,,,,,,,,,,,,,,,,"Baby Dragon 5 BB",,,,,,,,,,,,,,,,,,,,,,,,,,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,80,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
,13,,,,,,7,,1949,,108,,,2600000,,,,,,,91,,,,,,,,,"babydragon_projectile_lvl2",,,,,,,,,,,,,,,,,"Baby Dragon 5 BB",,,,,,,,,,,,,,,,,,,,,,,,,,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,80,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
,14,,,,,,7,,1949,,132,,,3400000,,,,,,,91,,,,,,,,,"babydragon_projectile_lvl2",,,,,,,,,,,,,,,,,"Baby Dragon 5 BB",,,,,,,,,,,,,,,,,,,,,,,,,,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,90,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
,15,,,,,,8,,2144,,132,,,3600000,,,,,,,100,,,,,,,,,"babydragon_projectile_lvl2",,,,,,,,,,,,,,,,,"Baby Dragon 5 BB",,,,,,,,,,,,,,,,,,,,,,,,,,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,90,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
,16,,,,,,8,,2144,,144,,,4100000,,,,,,,100,,,,,,,,,"babydragon_projectile_lvl3",,,,,,,,,,,,,,,,,"Baby Dragon 6 BB",,,,,,,,,,,,,,,,,,,,,,,,,,2220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,90,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
,17,,,,,,9,,2358,,144,,,4300000,,,,,,,110,,,,,,,,,"babydragon_projectile_lvl3",,,,,,,,,,,,,,,,,"Baby Dragon 6 BB",,,,,,,,,,,,,,,,,,,,,,,,,,2245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,90,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
,18,,,,,,9,,2358,,156,,,5100000,,,,,,,110,,,,,,,,,"babydragon_projectile_lvl3",,,,,,,,,,,,,,,,,"Baby Dragon 6 BB",,,,,,,,,,,,,,,,,,,,,,,,,,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
,19,,,,,,10,,2358,,156,,,5500000,,,,,,,120,,,,,,,,,"babydragon_projectile_lvl3",,,,,,,,,,,,,,,,,"Baby Dragon 6 BB",,,,,,,,,,,,,,,,,,,,,,,,,,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
,20,,,,,,10,,2358,,,,,,,,,,,,120,,,,,,,,,"babydragon_projectile_lvl3",,,,,,,,,,,,,,,,,"Baby Dragon 8 BB",,,,,,,,,,,,,,,,,,,,,,,,,,2774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,
"Dark Witch",9,,"TID_DARK_WITCH","TID_CHARACTER_INFO_DARK_WITCH",14,8,6,150,690,,48,,"Elixir2",1400000,,,,400,700,,176,1,30,,,"sc/ui.sc","icon_unit_nightwitch","unit_nightwitch_big","sc/info_nightwitch.sc","Witch_projectile",,,,,"Warlock Deploy2",,"Warlock Attack2",,"Warlock Hit",,"FALSE","TRUE","TRUE",,"Warlock Die",,"Night Witch 1","Barrack2","FALSE",,0,"TombStone_village2",,,,,,,,,150,"TRUE",,,,"Bat",3,6000,"Warlock Summon",4,,,2879,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,1200,200,,"TRUE",,,,,,,,,,,,,,,,,,1,1,1,"TID_WITCH2_ABILITY_NAME","TID_WITCH2_ABILITY_HELP",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Night Witch Bat Bomb",1,,,,,,,,,,
,10,,,,,,6,,690,,48,,,1600000,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,"Night Witch 1",,,,,,,,,,,,,,150,,,,,,3,4800,,4,,,3325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
,11,,,,,,6,,759,,60,,,1800000,,,,,,,193,,,,,,,,,,,,,,,,,,,,,,,,,,"Night Witch 1",,,,,,,,,,,,,,150,,,,,,3,4800,,4,,,3494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
,12,,,,,,6,,759,,84,,,2500000,,,,,,,193,,,,,,,,,,,,,,,,,,,,,,,,,,"Night Witch 2",,,,,,,,,,,,,,150,,,,,,3,4800,,4,,,3495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
,13,,,,,,7,,835,,108,,,2700000,,,,,,,216,,,,,,,,,,,,,,,,,,,,,,,,,,"Night Witch 2",,,,,,,,,,,,,,150,,,,,,3,4800,,4,,,3496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
,14,,,,,,7,,835,,132,,,3500000,,,,,,,216,,,,,,,,,,,,,,,,,,,,,,,,,,"Night Witch 2",,,,,,,,,,,,,,150,,,,,,4,4800,,5,,,3644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
,15,,,,,,8,,918,,132,,,3700000,,,,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,"Night Witch 2",,,,,,,,,,,,,,150,,,,,,4,4800,,5,,,3862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
,16,,,,,,8,,918,,144,,,4200000,,,,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,"Night Witch 3",,,,,,,,,,,,,,150,,,,,,4,4800,,5,,,4055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
,17,,,,,,9,,1010,,144,,,4400000,,,,,,,257,,,,,,,,,,,,,,,,,,,,,,,,,,"Night Witch 3",,,,,,,,,,,,,,150,,,,,,4,4800,,5,,,4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
,18,,,,,,9,,1010,,156,,,5200000,,,,,,,257,,,,,,,,,,,,,,,,,,,,,,,,,,"Night Witch 4",,,,,,,,,,,,,,150,,,,,,4,4800,,5,,,4446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
,19,,,,,,10,,1111,,156,,,5600000,,,,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,"Night Witch 4",,,,,,,,,,,,,,150,,,,,,4,4800,,5,,,4649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
,20,,,,,,10,,1111,,,,,,,,,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,"Night Witch 5",,,,,,,,,,,,,,150,,,,,,4,4800,,5,,,4852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,
"Bat",1,,"TID_BAT","TID_CHARACTER_INFO_BAT",1,1,1,700,10,,,,,,,,,30,2000,,20,1,,,,"sc/ui.sc","icon_unit_barbarian","unit_bat_big","sc/info_nightwitch.sc",,,,,,"Bat Deploy",,"Bat Attack",,"Bat Hit",,"TRUE","TRUE","TRUE",,"Tinymite Die",,"Bat_lvl1",,"FALSE",8,200,,,,,,"TRUE",,"TRUE",,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,200,100,1000,"TRUE",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MovingCannonSecondary",1,,"TID_MOVING_CANNON","TID_CHARACTER_INFO_MOVING_CANNON",16,7,4,0,100,,,,,,,,,550,1200,,100,1,,,,"sc/ui.sc","icon_unit_movingCannon","unit_movingCannon_big_02","sc/info_moving_cannon.sc","Moving Cannon Cannonball",,,,,"Moving Cannon Deploy",,"Moving Cannon Attack",,"Moving Cannon Hit",,"FALSE","FALSE","TRUE",,"Moving Cannon Die",,"BrokenCannon_lvl1","Barrack2","FALSE",,0,"TombStone_village2",,,,,"TRUE",,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,100,100,400,"TRUE",,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,5,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,,,,,,,100,,,,,,,,,,,,100,,1,,,,,,,,,,,,,,,,,,,,,,,,"BrokenCannon_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,,,100,,,,,,,,,,,,110,,1,,,,,,,,,,,,,,,,,,,,,,,,"BrokenCannon_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,,,150,,,,,,,,,,,,110,,2,,,,,,,,,,,,,,,,,,,,,,,,"BrokenCannon_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,,,150,,,,,,,,,,,,121,,2,,,,,,,,,,,,,,,,,,,,,,,,"BrokenCannon_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,,,150,,,,,,,,,,,,141,,2,,,,,,,,,,,,,,,,,,,,,,,,"BrokenCannon_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,,,150,,,,,,,,,,,,153,,2,,,,,,,,,,,,,,,,,,,,,,,,"BrokenCannon_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,,,,,200,,,,,,,,,,,,153,,3,,,,,,,,,,,,,,,,,,,,,,,,"BrokenCannon_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,,,,,,,200,,,,,,,,,,,,166,,3,,,,,,,,,,,,,,,,,,,,,,,,"BrokenCannon_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,,,,,,,200,,,,,,,,,,,,186,,3,,,,,,,,,,,,,,,,,,,,,,,,"BrokenCannon_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,,,,,,,,200,,,,,,,,,,,,201,,3,,,,,,,,,,,,,,,,,,,,,,,,"BrokenCannon_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,,,,,,,,300,,,,,,,,,,,,201,,3,,,,,,,,,,,,,,,,,,,,,,,,"BrokenCannon_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,,,,,,,,300,,,,,,,,,,,,217,,3,,,,,,,,,,,,,,,,,,,,,,,,"BrokenCannon_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,,,,,,,300,,,,,,,,,,,,237,,4,,,,,,,,,,,,,,,,,,,,,,,,"BrokenCannon_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,,,,,,,,300,,,,,,,,,,,,255,,4,,,,,,,,,,,,,,,,,,,,,,,,"BrokenCannon_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,,,,,,,,300,,,,,,,,,,,,255,,4,,,,,,,,,,,,,,,,,,,,,,,,"BrokenCannon_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17,,,,,,,,300,,,,,,,,,,,,275,,4,,,,,,,,,,,,,,,,,,,,,,,,"BrokenCannon_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,,,,,,,300,,,,,,,,,,,,297,,4,,,,,,,,,,,,,,,,,,,,,,,,"BrokenCannon_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BattleRam",1,,"TID_BATTLERAM","TID_CHARACTER_INFO_BATTLERAM",4,3,1,375,300,30,,,"Elixir",,,,,100,64,,6000,4,,,,"sc/ui.sc","icon_unit_barbarian","unit_barbarian_big","sc/info_barbarian.sc",,,,"Wall",,"BattleRam Deploy",,"BattleRam Attack",,,,"FALSE","FALSE","TRUE",1,"Battle Ram Die",,"Barbarian","Barrack","FALSE",,0,,,,,,,"Barbarian_RAM",,4,75,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,600,500,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TRUE","TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Barbarian_RAM",1,,"TID_BARBARIAN","TID_CHARACTER_INFO_BARBARIAN",1,1,1,200,125,,,,,,,,,40,1000,,30,1,,,,"sc/ui.sc","icon_unit_barbarian","unit_barbarian_big","sc/info_barbarian.sc",,,,,,"Barbarian Deploy",,"Barbarian Attack",,"Barbarian Hit",,"FALSE","FALSE","TRUE",,"Barbarian Die",,"Barbarian","Barrack","FALSE",,0,"TombStone",,,,,"TRUE",,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,100,100,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TRUE","TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Royal_Ghost",1,,"TID_GHOST","TID_CHARACTER_INFO_GHOST",8,7,3,200,110,37,,,"Elixir",,,,,50,1000,,200,1,,,,"sc/ui.sc","icon_unit_royale_ghost","unit_royale_ghost_big","sc/info_royale_ghost.sc",,,,,,"Ghost_deploy",,"Ghost_sword",,"IceWizard Hit1",,"FALSE","FALSE","TRUE",,"Ghost_sword_vo",,"Prototype_Ghost","Barrack","FALSE",,0,"TombStone",,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,100,100,2400,"TRUE",,,,,,,,,,,,,,,,,,0,,1,"TID_ROYAL_GHOST_ABILITY_NAME","TID_ROYAL_GHOST_ABILITY_HELP","Ghost",12,,,,,,,"TRUE",,"TRUE",,,,,5,,,,,,,,,,,,,,,,4000,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,,,,,4,,150,,,,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,6,,170,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,7,,190,,,,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
